date,customer_request,agent_reply,topic,topic_probability,theme
2023-03-08,Meine DM-500 ist innerhalb der Garantie defekt. Wie gehe ich vor?,"Sehr geehrte Damen und Herren, bei einem Defekt innerhalb der Garantiezeit bitten wir Sie, uns die Seriennummer der DM-500 und eine detaillierte Fehlerbeschreibung zukommen zu lassen. Wir prüfen dann die Garantiebedingungen und informieren Sie über die weiteren Schritte.",14,1.0,Garantie & Reklamation
2023-03-15,Bieten Sie Schulungen für die HP-150 an?,"Sehr geehrte Damen und Herren, ja, wir bieten Schulungen für die HP-150 an. Informationen zu Terminen und Inhalten finden Sie auf unserer Webseite im Bereich Schulungen.",0,0.8157326296550355,Schulung & Inbetriebnahme
2023-03-22,Wo finde ich die Bedienungsanleitung für die SCS-100?,"Sehr geehrte Damen und Herren, die Bedienungsanleitung für die SCS-100 finden Sie im Downloadbereich unserer Webseite unter dem Reiter 'Support'.",0,0.11423428956237779,Schulung & Inbetriebnahme
2023-04-01,Ich warte seit 2 Wochen auf meine Bestellung (Bestellnummer 12345). Was ist los?,"Sehr geehrte Damen und Herren, vielen Dank für Ihre Anfrage. Wir prüfen umgehend den Status Ihrer Bestellung mit der Bestellnummer 12345 und informieren Sie innerhalb von 24 Stunden.",6,0.30688532682387115,Lieferung & Bestellung
2023-04-10,Ersatzteil für FSL-300 gesucht. Hydraulikpumpe. Angebot bitte.,"Sehr geehrte Damen und Herren, um Ihnen ein Angebot für die Hydraulikpumpe der FSL-300 erstellen zu können, benötigen wir die genaue Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine.",4,1.0,Ersatzteile & Technik
2023-04-18,Drucksensor an der CNCF-500 zeigt falsche Werte an.,"Sehr geehrte Damen und Herren, ein fehlerhafter Drucksensor kann verschiedene Ursachen haben. Bitte prüfen Sie die Verkabelung und den Anschluss des Sensors. Im Handbuch finden Sie eine Anleitung zur Kalibrierung.",8,0.2011528678337387,Ersatzteile & Technik
2023-05-02,DXF-Import funktioniert nicht in der Software der SNU-200.,"Sehr geehrte Damen und Herren, Probleme beim DXF-Import können durch inkompatible Dateiformate oder Softwarefehler verursacht werden. Bitte stellen Sie sicher, dass Sie eine unterstützte DXF-Version verwenden und die aktuelle Softwareversion installiert haben.",7,0.19889500942046337,Software & IT
2023-05-15,Wie oft muss die DM-500 gewartet werden?,"Sehr geehrte Damen und Herren, die Wartungsintervalle für die DM-500 sind im Wartungsplan dokumentiert, den Sie im Downloadbereich unserer Webseite finden. Die Häufigkeit hängt von der Nutzungsintensität ab.",13,1.0,Wartung & Service
2023-05-22,"Garantie für SCS-100, Seriennummer XYZ123. Maschine defekt.","Sehr geehrte Damen und Herren, wir prüfen umgehend die Garantiebedingungen für Ihre SCS-100 mit der Seriennummer XYZ123. Bitte beschreiben Sie den Defekt so detailliert wie möglich.",3,0.2779108493971069,Garantie & Reklamation
2023-06-01,Ich benötige eine Schulung für die Inbetriebnahme der HP-150.,"Sehr geehrte Damen und Herren, wir bieten sowohl Vor-Ort-Schulungen als auch Online-Schulungen für die Inbetriebnahme der HP-150 an. Bitte kontaktieren Sie uns, um einen Termin zu vereinbaren.",0,1.0,Schulung & Inbetriebnahme
2023-06-10,Lieferung verzögert sich. Bestellnummer 56789.,"Sehr geehrte Damen und Herren, wir prüfen umgehend den Status Ihrer Bestellung mit der Bestellnummer 56789 und informieren Sie über die voraussichtliche Lieferzeit.",11,0.26553172939944175,Lieferung & Bestellung
2023-06-18,Brauche Ersatzteil für CNCF-500. Artikelnummer 98765.,"Sehr geehrte Damen und Herren, wir prüfen die Verfügbarkeit des Ersatzteils mit der Artikelnummer 98765 für Ihre CNCF-500 und erstellen Ihnen ein Angebot.",12,0.378799259905261,Wartung & Service
2023-07-05,Spindel der SNU-200 macht komische Geräusche.,"Sehr geehrte Damen und Herren, ungewöhnliche Geräusche bei der Spindel der SNU-200 können auf ein Lagerspiel oder eine Beschädigung hindeuten. Bitte lassen Sie die Maschine von einem Fachmann überprüfen.",-1,0.0,Lieferung & Bestellung
2023-07-12,Software Update fehlgeschlagen. FSL-300.,"Sehr geehrte Damen und Herren, ein fehlgeschlagenes Software-Update kann zu Problemen führen. Bitte starten Sie das System neu und versuchen Sie das Update erneut. Falls das Problem weiterhin besteht, kontaktieren Sie unseren Support.",1,1.0,Software & IT
2023-07-20,Wartungsplan für DM-500 – wo finde ich diesen?,"Sehr geehrte Damen und Herren, den Wartungsplan für die DM-500 finden Sie im Downloadbereich unserer Webseite unter dem Reiter 'Support'.",-1,0.0,Lieferung & Bestellung
2023-08-01,Defekt an der SCS-100 innerhalb der Garantiezeit.,"Sehr geehrte Damen und Herren, bitte senden Sie uns die Seriennummer der SCS-100 und eine detaillierte Fehlerbeschreibung, damit wir den Garantieanspruch prüfen können.",3,0.32169521151079933,Garantie & Reklamation
2023-08-10,Schulung für Software der HP-150?,"Sehr geehrte Damen und Herren, ja, wir bieten Schulungen für die Software der HP-150 an. Informationen zu Terminen und Inhalten finden Sie auf unserer Webseite.",-1,0.0,Lieferung & Bestellung
2023-08-18,Bestellung 78901 – wo ist die Lieferung?,"Sehr geehrte Damen und Herren, wir prüfen umgehend den Status Ihrer Bestellung mit der Bestellnummer 78901 und informieren Sie über die voraussichtliche Lieferzeit.",6,0.3180985915710599,Lieferung & Bestellung
2023-09-05,Ersatzteil Angebot für Hydraulikpumpe SNU-200,"Sehr geehrte Damen und Herren, um Ihnen ein Angebot für die Hydraulikpumpe der SNU-200 erstellen zu können, benötigen wir die genaue Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine.",4,1.0,Ersatzteile & Technik
2023-09-12,"Übertemperaturwarnung CNCF-500, was tun?","Sehr geehrte Damen und Herren, eine Übertemperaturwarnung bei der CNCF-500 deutet auf eine mögliche Überlastung oder Kühlproblematik hin. Bitte prüfen Sie die Kühlmittelstände und die Belüftung der Maschine. Details finden Sie im Handbuch.",5,1.0,Sonstiges
2023-09-20,"Software stürzt ab, beim DXF Import. HP-150","Sehr geehrte Damen und Herren, Probleme beim DXF-Import können durch inkompatible Dateiformate oder Softwarefehler verursacht werden. Bitte stellen Sie sicher, dass Sie eine unterstützte DXF-Version verwenden.",7,1.0,Software & IT
2023-10-01,Wartung DM-500 fällig? Brauche Spezialwerkzeug.,"Sehr geehrte Damen und Herren, die Wartungsintervalle für die DM-500 sind im Wartungsplan dokumentiert. Informationen zu benötigten Spezialwerkzeugen finden Sie ebenfalls dort.",12,1.0,Wartung & Service
2023-10-10,"Garantie SCS-100, Seriennr. ABC456, Maschine defekt. Schnell!","Sehr geehrte Damen und Herren, wir prüfen umgehend Ihren Garantieanspruch für die SCS-100 mit der Seriennummer ABC456. Bitte beschreiben Sie den Defekt so detailliert wie möglich.",3,0.3169178809860382,Garantie & Reklamation
2023-10-18,Inbetriebnahme Schulung für SNU-200. Kosten?,"Sehr geehrte Damen und Herren, die Kosten für eine Inbetriebnahme-Schulung der SNU-200 variieren je nach Umfang und Dauer. Bitte kontaktieren Sie uns für ein individuelles Angebot.",0,1.0,Schulung & Inbetriebnahme
2023-11-05,Wo ist meine Bestellung 90123?,"Sehr geehrte Damen und Herren, wir prüfen umgehend den Status Ihrer Bestellung mit der Bestellnummer 90123 und informieren Sie innerhalb von 24 Stunden.",6,0.3597632609857246,Lieferung & Bestellung
2023-11-12,Ersatzteil für FSL-300 – Spindel – dringend!,"Sehr geehrte Damen und Herren, wir prüfen die Verfügbarkeit der Spindel für die FSL-300 und erstellen Ihnen schnellstmöglich ein Angebot.",2,0.1917426770143299,Lieferung & Bestellung
2023-11-20,Fehler: Hydraulik druckt nicht bei CNCF-500,"Sehr geehrte Damen und Herren, ein Druckproblem bei der Hydraulik der CNCF-500 kann verschiedene Ursachen haben. Bitte prüfen Sie den Ölstand und die Leitungen. Im Handbuch finden Sie eine Anleitung zur Fehlersuche.",4,0.16345776149319266,Ersatzteile & Technik
2023-12-01,Lizenzproblem Software SCS-100,"Sehr geehrte Damen und Herren, bei Problemen mit der Lizenz der Software SCS-100 benötigen wir Ihre Lizenznummer und die Softwareversion, um Ihnen weiterhelfen zu können.",1,0.8488045264324506,Software & IT
2023-01-10,"Hallo, ich habe am 2. Januar eine DM-500 bestellt. Keine Versandbestätigung erhalten.","Sehr geehrte Damen und Herren, vielen Dank für Ihre Anfrage. Um den Status Ihrer Bestellung DM-500 zu prüfen, benötigen wir bitte Ihre Bestellnummer. Sobald wir diese haben, können wir Ihnen Auskunft geben.",10,1.0,Lieferung & Bestellung
2023-01-18,Benötige Ersatzteil für SCS-100. Spindel defekt. Preis und Lieferzeit?,"Sehr geehrte Damen und Herren, für ein Angebot für die Spindel der SCS-100 benötigen wir die Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine. Die Lieferzeit hängt von der Verfügbarkeit ab.",2,0.536916406834164,Lieferung & Bestellung
2023-02-03,CNCF-500 zeigt Übertemperatur. Was bedeutet das?,"Sehr geehrte Damen und Herren, eine Übertemperaturwarnung bei der CNCF-500 kann durch Überlastung oder Kühlprobleme verursacht werden. Bitte prüfen Sie Kühlmittelstand und Belüftung. Details finden Sie im Handbuch.",5,0.406796933616667,Sonstiges
2023-02-15,Software FSL-300 stürzt ab. Version 3.1.,"Sehr geehrte Damen und Herren, ein Softwareabsturz kann verschiedene Ursachen haben. Stellen Sie sicher, dass Sie die aktuelle Version verwenden und Ihr System die Mindestanforderungen erfüllt. Ein Neustart kann helfen.",1,0.8197510336952832,Software & IT
2023-03-01,Wann ist die nächste Wartung für die SNU-200?,"Sehr geehrte Damen und Herren, die Wartungsintervalle für die SNU-200 sind im Wartungsplan auf unserer Webseite dokumentiert. Die Häufigkeit hängt von der Nutzung ab.",9,1.0,Wartung & Service
2023-03-12,DM-500 defekt innerhalb der Garantiezeit.,"Sehr geehrte Damen und Herren, bei einem Defekt innerhalb der Garantiezeit benötigen wir die Seriennummer der DM-500 und eine detaillierte Fehlerbeschreibung.",3,0.3194804003560908,Garantie & Reklamation
2023-03-25,Schulung für HP-150 erforderlich.,"Sehr geehrte Damen und Herren, wir bieten Schulungen für die HP-150 an. Informationen zu Terminen und Inhalten finden Sie auf unserer Webseite.",0,1.0,Schulung & Inbetriebnahme
2023-04-05,Bestellung 12345 – wo bleibt meine Maschine?,"Sehr geehrte Damen und Herren, wir prüfen umgehend den Status Ihrer Bestellung 12345 und informieren Sie innerhalb von 24 Stunden.",6,1.0,Lieferung & Bestellung
2023-04-18,"Ersatzteil für FSL-300, Hydraulikpumpe. Angebot?","Sehr geehrte Damen und Herren, für ein Angebot für die Hydraulikpumpe der FSL-300 benötigen wir die Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine.",4,1.0,Ersatzteile & Technik
2023-05-02,Drucksensor CNCF-500 zeigt falsche Werte.,"Sehr geehrte Damen und Herren, ein fehlerhafter Drucksensor kann verschiedene Ursachen haben. Bitte prüfen Sie die Verkabelung und Kalibrierung. Details im Handbuch.",8,0.20194375135014322,Ersatzteile & Technik
2023-05-15,DXF Import funktioniert nicht. SNU-200,"Sehr geehrte Damen und Herren, Probleme beim DXF-Import können durch Dateiformate oder Softwarefehler entstehen. Stellen Sie sicher, dass Sie eine unterstützte DXF-Version verwenden.",7,0.18711527847391515,Software & IT
2023-05-28,Wartungsplan DM-500? Wo finde ich den?,"Sehr geehrte Damen und Herren, den Wartungsplan für die DM-500 finden Sie im Downloadbereich unserer Webseite.",-1,0.0,Lieferung & Bestellung
2023-06-08,"SCS-100 defekt, Garantie noch vorhanden.","Sehr geehrte Damen und Herren, bitte senden Sie uns die Seriennummer der SCS-100 und eine detaillierte Fehlerbeschreibung, damit wir den Garantieanspruch prüfen können.",3,1.0,Garantie & Reklamation
2023-06-20,"Schulung Inbetriebnahme HP-150, Kosten?","Sehr geehrte Damen und Herren, die Kosten für eine Inbetriebnahme-Schulung der HP-150 variieren. Bitte kontaktieren Sie uns für ein individuelles Angebot.",0,1.0,Schulung & Inbetriebnahme
2023-07-03,Lieferstatus Bestellung 78901?,"Sehr geehrte Damen und Herren, wir prüfen umgehend den Status Ihrer Bestellung 78901 und informieren Sie innerhalb von 24 Stunden.",-1,0.0,Lieferung & Bestellung
2023-07-16,Ersatzteil Spindel SNU-200. Angebot?,"Sehr geehrte Damen und Herren, für ein Angebot für die Spindel der SNU-200 benötigen wir die Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine.",3,0.08844637672343758,Garantie & Reklamation
2023-08-01,CNCF-500 – Überhitzungsproblem.,"Sehr geehrte Damen und Herren, eine Überhitzung der CNCF-500 kann durch Überlastung oder Kühlprobleme entstehen. Bitte prüfen Sie Kühlmittelstand und Belüftung.",5,1.0,Sonstiges
2023-08-14,Softwareabsturz FSL-300. Version 3.2.,"Sehr geehrte Damen und Herren, ein Softwareabsturz kann verschiedene Ursachen haben. Stellen Sie sicher, dass Sie die aktuelle Version verwenden und Ihr System die Mindestanforderungen erfüllt.",1,1.0,Software & IT
2023-09-05,Wann ist die nächste Wartung fällig? (SNU-200),"Sehr geehrte Damen und Herren, die Wartungsintervalle für die SNU-200 sind im Wartungsplan auf unserer Webseite dokumentiert. Die Häufigkeit hängt von der Nutzung ab.",9,0.6890368118833776,Wartung & Service
2023-09-18,"Garantie SCS-100, Seriennummer 1234567. Maschine defekt.","Sehr geehrte Damen und Herren, wir prüfen umgehend Ihren Garantieanspruch für die SCS-100 mit der Seriennummer 1234567. Bitte beschreiben Sie den Defekt detailliert.",3,0.1077218415602754,Garantie & Reklamation
2023-10-02,Inbetriebnahme Schulung für DM-500?,"Sehr geehrte Damen und Herren, wir bieten Schulungen für die Inbetriebnahme der DM-500 an. Informationen zu Terminen und Inhalten finden Sie auf unserer Webseite.",0,1.0,Schulung & Inbetriebnahme
2023-10-15,Bestellung 54321 verzögert sich. Was ist los?,"Sehr geehrte Damen und Herren, wir prüfen umgehend den Status Ihrer Bestellung 54321 und informieren Sie innerhalb von 24 Stunden.",11,0.2537184216911193,Lieferung & Bestellung
2023-10-28,Ersatzteil Angebot Hydraulikpumpe HP-150,"Sehr geehrte Damen und Herren, für ein Angebot für die Hydraulikpumpe der HP-150 benötigen wir die Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine.",4,1.0,Ersatzteile & Technik
2023-11-07,Sensorfehler CNCF-500. Was tun?,"Sehr geehrte Damen und Herren, ein Sensorfehler kann verschiedene Ursachen haben. Bitte prüfen Sie die Verkabelung und den Anschluss des Sensors. Details im Handbuch.",8,1.0,Ersatzteile & Technik
2023-11-20,DXF Import funktioniert nicht mehr!,"Sehr geehrte Damen und Herren, Probleme beim DXF-Import können durch Dateiformate oder Softwarefehler entstehen. Stellen Sie sicher, dass Sie eine unterstützte DXF-Version verwenden.",7,0.19742511041200778,Software & IT
2023-12-04,Wartungsplan SNU-200. Brauche auch Spezialwerkzeug.,"Sehr geehrte Damen und Herren, den Wartungsplan für die SNU-200 finden Sie im Downloadbereich unserer Webseite. Informationen zu benötigten Spezialwerkzeugen finden Sie ebenfalls dort.",12,1.0,Wartung & Service
2023-12-11,SCS-100 defekt. Garantie?,"Sehr geehrte Damen und Herren, bitte senden Sie uns die Seriennummer der SCS-100 und eine detaillierte Fehlerbeschreibung, damit wir den Garantieanspruch prüfen können.",3,1.0,Garantie & Reklamation
2023-12-18,Schulung für Software FSL-300?,"Sehr geehrte Damen und Herren, wir bieten Schulungen für die Software FSL-300 an. Informationen zu Terminen und Inhalten finden Sie auf unserer Webseite.",-1,0.0,Lieferung & Bestellung
2024-01-08,Bestellung noch nicht angekommen. Nr. 98765,"Sehr geehrte Damen und Herren, wir prüfen umgehend den Status Ihrer Bestellung 98765 und informieren Sie innerhalb von 24 Stunden.",11,1.0,Lieferung & Bestellung
2024-01-22,Ersatzteil für Spindel DM-500. Dringend!,"Sehr geehrte Damen und Herren, für ein Angebot für die Spindel der DM-500 benötigen wir die Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine.",3,0.08776415358083423,Garantie & Reklamation
2023-01-12,Ich warte auf meine Bestellung (Nr. 87654). Wo ist sie?,"Sehr geehrte Damen und Herren, vielen Dank für Ihre Anfrage. Wir prüfen umgehend den Status Ihrer Bestellung mit der Nummer 87654 und informieren Sie schnellstmöglich.",6,0.3935977645194616,Lieferung & Bestellung
2023-01-28,Brauche dringend Ersatzteil für SCS-100 - Spindel defekt.,"Sehr geehrte Damen und Herren, um Ihnen ein Angebot für die Spindel der SCS-100 zu erstellen, benötigen wir die Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine.",2,0.40185796916915717,Lieferung & Bestellung
2023-02-05,CNCF-500 zeigt Übertemperatur an. Was tun?,"Sehr geehrte Damen und Herren, eine Übertemperaturwarnung deutet auf eine mögliche Überlastung oder Kühlproblematik hin. Bitte prüfen Sie Kühlmittelstand und Belüftung. Details finden Sie im Handbuch.",5,1.0,Sonstiges
2023-02-18,"Software FSL-300 stürzt ab, wenn ich eine DXF-Datei importiere.","Sehr geehrte Damen und Herren, Probleme beim DXF-Import können auftreten. Stellen Sie sicher, dass Sie eine unterstützte DXF-Version verwenden und die aktuelle Softwareversion installiert ist.",7,1.0,Software & IT
2023-03-15,"DM-500 defekt, innerhalb der Garantiezeit.","Sehr geehrte Damen und Herren, bei einem Defekt innerhalb der Garantiezeit benötigen wir die Seriennummer der DM-500 und eine detaillierte Fehlerbeschreibung.",3,0.3313974024017691,Garantie & Reklamation
2023-04-08,Bestellung 12345 noch nicht erhalten.,"Sehr geehrte Damen und Herren, wir prüfen umgehend den Status Ihrer Bestellung mit der Nummer 12345 und informieren Sie innerhalb von 24 Stunden.",11,1.0,Lieferung & Bestellung
2023-04-21,"Ersatzteil für FSL-300, Hydraulikpumpe. Preis bitte.","Sehr geehrte Damen und Herren, für ein Angebot für die Hydraulikpumpe der FSL-300 benötigen wir die Artikelnummer des Ersatzteils und die Seriennummer Ihrer Maschine.",4,1.0,Ersatzteile & Technik
